batch_invoice_no,batch_invoice_date,batch_waybill_no,batch_waybill_date,device_id,meter_created_at,phase_type,sim_no,imei_no,whm_system_utility,last_meter_location,swh_delivery_time,current_meter_status,status,edf_vendor_manager_name,batch_supplier,whm_vendor_manager_name,date_of_dispatch_to_OEM_repair,date_of_receipt_of_meter_WH,date_of_receipt_of_refurbished,refurbished_meter_received_date,faulty_declared_date,s2s_faulty_declared_date,s2s_date_of_receipt_of_meter_WH,s2s_date_of_dispatch_to_OEM_repair,s2s_date_of_receipt_of_refurbished,s2s_refurbished_meter_received_date,reveived_date,vendor_dispatched_date,swh_inventory_status
110105731,28-Feb-22,391418526322,28-Feb-22,GL8552374,"14/09/2022 12:22:59 PM","1 Phase",8991856040706158377,862058060217127,SBPD,"SBPDCL EDF Warehouse",1663140946,"Open in EDF Warehouse","New Meter",,"Genus 4G",,,,,,,,,,,,02-Mar-22,,Instock
110105731,28-Feb-22,391418526322,28-Feb-22,GL8552375,"14/09/2022 12:22:59 PM","1 Phase",8991856040706158177,862058061088840,SBPD,"SBPDCL EDF Warehouse",1663140946,"Open in EDF Warehouse","New Meter",,"Genus 4G",,,,,,,,,,,,02-Mar-22,,Instock
110105731,28-Feb-22,391418526322,28-Feb-22,GL8552376,"14/09/2022 12:22:59 PM","1 Phase",8991856040706158314,862058061127622,SBPD,"SBPDCL EDF Warehouse",1663140946,"Open in EDF Warehouse","New Meter",,"Genus 4G",,,,,,,,,,,,02-Mar-22,,Instock
110105731,28-Feb-22,391418526322,28-Feb-22,GL8552377,"14/09/2022 12:22:59 PM","1 Phase",8991856040706158437,862058060046641,SBPD,"SBPDCL EDF Warehouse",1663140946,"Open in EDF Warehouse","New Meter",,"Genus 4G",,,,,,,,,,,,02-Mar-22,,Instock
110105731,28-Feb-22,391418526322,28-Feb-22,GL8552378,"14/09/2022 12:22:59 PM","1 Phase",8991856040706157905,862058060127615,SBPD,"SBPDCL EDF Warehouse",1663140946,"Open in EDF Warehouse","New Meter",,"Genus 4G",,,,,,,,,,,,02-Mar-22,,Instock
110105731,28-Feb-22,391418526322,28-Feb-22,GL8552379,"14/09/2022 12:22:59 PM","1 Phase",8991856040706157684,862058060970956,SBPD,"SBPDCL EDF Warehouse",1663140946,"Open in EDF Warehouse","New Meter",,"Genus 4G",,,,,,,,,,,,02-Mar-22,,Instock
110105731,28-Feb-22,391418526322,28-Feb-22,GL8552380,"14/09/2022 12:22:59 PM","1 Phase",8991856040706156798,862058060019184,SBPD,"SBPDCL EDF Warehouse",1663140946,"Open in EDF Warehouse","New Meter",,"Genus 4G",,,,,,,,,,,,02-Mar-22,,Instock
110105731,28-Feb-22,391418526322,28-Feb-22,GL8552381,"14/09/2022 12:22:59 PM","1 Phase",8991856040706158218,862058061083841,SBPD,"SBPDCL EDF Warehouse",1663140946,"Open in EDF Warehouse","New Meter",,"Genus 4G",,,,,,,,,,,,02-Mar-22,,Instock
110105731,28-Feb-22,391418526322,28-Feb-22,GL8552382,"14/09/2022 12:22:59 PM","1 Phase",8991856040706157294,862058060342560,SBPD,"SBPDCL EDF Warehouse",1663140946,"Open in EDF Warehouse","New Meter",,"Genus 4G",,,,,,,,,,,,02-Mar-22,,Instock
110105731,28-Feb-22,391418526322,28-Feb-22,GL8552383,"14/09/2022 12:22:59 PM","1 Phase",8991856040706158103,862058060953192,SBPD,"SBPDCL EDF Warehouse",1663140946,"Open in EDF Warehouse","New Meter",,"Genus 4G",,,,,,,,,,,,02-Mar-22,,Instock
110105731,28-Feb-22,391418526322,28-Feb-22,GL8552384,"14/09/2022 12:22:59 PM","1 Phase",8991856040706157638,862058060258105,SBPD,"SBPDCL EDF Warehouse",1663140946,"Open in EDF Warehouse","New Meter",,"Genus 4G",,,,,,,,,,,,02-Mar-22,,Instock
110105731,28-Feb-22,391418526322,28-Feb-22,GL8552385,"14/09/2022 12:22:59 PM","1 Phase",8991856040706157201,862058060332272,SBPD,"SBPDCL EDF Warehouse",1663140946,"Open in EDF Warehouse","New Meter",,"Genus 4G",,,,,,,,,,,,02-Mar-22,,Instock
110105731,28-Feb-22,391418526322,28-Feb-22,GL8552386,"14/09/2022 12:22:59 PM","1 Phase",8991856040706158288,862058060961179,SBPD,"SBPDCL EDF Warehouse",1663140946,"Open in EDF Warehouse","New Meter",,"Genus 4G",,,,,,,,,,,,02-Mar-22,,Instock
110105731,28-Feb-22,391418526322,28-Feb-22,GL8552387,"14/09/2022 12:22:59 PM","1 Phase",8991856040706155058,862058061165655,SBPD,"SBPDCL EDF Warehouse",1663140946,"Open in EDF Warehouse","New Meter",,"Genus 4G",,,,,,,,,,,,02-Mar-22,,Instock
110105731,28-Feb-22,391418526322,28-Feb-22,GL8552388,"14/09/2022 12:22:59 PM","1 Phase",8991856040706158310,862058061166448,SBPD,"SBPDCL EDF Warehouse",1663140946,"Open in EDF Warehouse","New Meter",,"Genus 4G",,,,,,,,,,,,02-Mar-22,,Instock
110105731,28-Feb-22,391418526322,28-Feb-22,GL8552389,"14/09/2022 12:22:59 PM","1 Phase",8991856040706155276,862058060048613,SBPD,"SBPDCL EDF Warehouse",1663140946,"Open in EDF Warehouse","New Meter",,"Genus 4G",,,,,,,,,,,,02-Mar-22,,Instock
110105731,28-Feb-22,391418526322,28-Feb-22,GL8552390,"14/09/2022 12:22:59 PM","1 Phase",8991856040706158341,862058060046740,SBPD,"SBPDCL EDF Warehouse",1663140946,"Open in EDF Warehouse","New Meter",,"Genus 4G",,,,,,,,,,,,02-Mar-22,,Instock
110105731,28-Feb-22,391418526322,28-Feb-22,GL8552391,"14/09/2022 12:22:59 PM","1 Phase",8991856040706158235,862058060046559,SBPD,"SBPDCL EDF Warehouse",1663140946,"Open in EDF Warehouse","New Meter",,"Genus 4G",,,,,,,,,,,,02-Mar-22,,Instock
110105731,28-Feb-22,391418526322,28-Feb-22,GL8552392,"14/09/2022 12:22:59 PM","1 Phase",8991856040706157644,862058060064123,SBPD,"SBPDCL EDF Warehouse",1663140946,"Open in EDF Warehouse","New Meter",,"Genus 4G",,,,,,,,,,,,02-Mar-22,,Instock
110105731,28-Feb-22,391418526322,28-Feb-22,GL8552393,"14/09/2022 12:22:59 PM","1 Phase",8991856040706158112,862058060024846,SBPD,"SBPDCL EDF Warehouse",1663140946,"Open in EDF Warehouse","New Meter",,"Genus 4G",,,,,,,,,,,,02-Mar-22,,Instock
110105731,28-Feb-22,391418526322,28-Feb-22,GL8552394,"14/09/2022 12:22:59 PM","1 Phase",8991856040706157402,862058061110099,SBPD,"SBPDCL EDF Warehouse",1663140946,"Open in EDF Warehouse","New Meter",,"Genus 4G",,,,,,,,,,,,02-Mar-22,,Instock
110105731,28-Feb-22,391418526322,28-Feb-22,GL8552395,"14/09/2022 12:22:59 PM","1 Phase",8991856040706158094,862058061109992,SBPD,"SBPDCL EDF Warehouse",1663140946,"Open in EDF Warehouse","New Meter",,"Genus 4G",,,,,,,,,,,,02-Mar-22,,Instock
110105731,28-Feb-22,391418526322,28-Feb-22,GL8552396,"14/09/2022 12:22:59 PM","1 Phase",8991856040706158228,862058060042731,SBPD,"SBPDCL EDF Warehouse",1663140946,"Open in EDF Warehouse","New Meter",,"Genus 4G",,,,,,,,,,,,02-Mar-22,,Instock
110105731,28-Feb-22,391418526322,28-Feb-22,GL8552397,"14/09/2022 12:22:59 PM","1 Phase",8991856040706155146,862058060970949,SBPD,"SBPDCL EDF Warehouse",1663140946,"Open in EDF Warehouse","New Meter",,"Genus 4G",,,,,,,,,,,,02-Mar-22,,Instock
110105731,28-Feb-22,391418526322,28-Feb-22,GL8552398,"14/09/2022 12:22:59 PM","1 Phase",8991856040706157755,862058061110263,SBPD,"SBPDCL EDF Warehouse",1663140946,"Open in EDF Warehouse","New Meter",,"Genus 4G",,,,,,,,,,,,02-Mar-22,,Instock
110105731,28-Feb-22,391418526322,28-Feb-22,GL8552399,"14/09/2022 12:22:59 PM","1 Phase",8991856040706157376,862058060026627,SBPD,"SBPDCL EDF Warehouse",1663140946,"Open in EDF Warehouse","New Meter",,"Genus 4G",,,,,,,,,,,,02-Mar-22,,Instock
110105731,28-Feb-22,391418526322,28-Feb-22,GL8552400,"14/09/2022 12:22:59 PM","1 Phase",8991856040706157350,862058060959652,SBPD,"SBPDCL EDF Warehouse",1663140946,"Open in EDF Warehouse","New Meter",,"Genus 4G",,,,,,,,,,,,02-Mar-22,,Instock
110105731,28-Feb-22,391418526322,28-Feb-22,GL8552401,"14/09/2022 12:22:59 PM","1 Phase",8991856040706158153,862058060256331,SBPD,"SBPDCL EDF Warehouse",1663140946,"Open in EDF Warehouse","New Meter",,"Genus 4G",,,,,,,,,,,,02-Mar-22,,Instock
110105731,28-Feb-22,391418526322,28-Feb-22,GL8552402,"14/09/2022 12:22:59 PM","1 Phase",8991856040706158114,862058060042772,SBPD,"SBPDCL EDF Warehouse",1663140946,"Open in EDF Warehouse","New Meter",,"Genus 4G",,,,,,,,,,,,02-Mar-22,,Instock
110105731,28-Feb-22,391418526322,28-Feb-22,GL8552403,"14/09/2022 12:22:59 PM","1 Phase",8991856040706157584,862058060046658,SBPD,"SBPDCL EDF Warehouse",1663140946,"Open in EDF Warehouse","New Meter",,"Genus 4G",,,,,,,,,,,,02-Mar-22,,Instock
110105731,28-Feb-22,391418526322,28-Feb-22,GL8552404,"14/09/2022 12:22:59 PM","1 Phase",8991856040706158079,862058060127169,SBPD,"SBPDCL EDF Warehouse",1663140946,"Open in EDF Warehouse","New Meter",,"Genus 4G",,,,,,,,,,,,02-Mar-22,,Instock
110105731,28-Feb-22,391418526322,28-Feb-22,GL8552405,"14/09/2022 12:22:59 PM","1 Phase",8991856040706157726,862058060047664,SBPD,"SBPDCL EDF Warehouse",1663140946,"Open in EDF Warehouse","New Meter",,"Genus 4G",,,,,,,,,,,,02-Mar-22,,Instock
110105731,28-Feb-22,391418526322,28-Feb-22,GL8552406,"14/09/2022 12:22:59 PM","1 Phase",8991856040706157536,862058060338808,SBPD,"SBPDCL EDF Warehouse",1663140946,"Open in EDF Warehouse","New Meter",,"Genus 4G",,,,,,,,,,,,02-Mar-22,,Instock
110105731,28-Feb-22,391418526322,28-Feb-22,GL8552407,"14/09/2022 12:22:59 PM","1 Phase",8991856040706158050,862058060248619,SBPD,"SBPDCL EDF Warehouse",1663140946,"Open in EDF Warehouse","New Meter",,"Genus 4G",,,,,,,,,,,,02-Mar-22,,Instock
110105731,28-Feb-22,391418526322,28-Feb-22,GL8552408,"14/09/2022 12:22:59 PM","1 Phase",8991856040706155030,862058060046864,SBPD,"SBPDCL EDF Warehouse",1663140946,"Open in EDF Warehouse","New Meter",,"Genus 4G",,,,,,,,,,,,02-Mar-22,,Instock
110105731,28-Feb-22,391418526322,28-Feb-22,GL8552409,"14/09/2022 12:22:59 PM","1 Phase",8991856040706154989,862058060046633,SBPD,"SBPDCL EDF Warehouse",1663140946,"Open in EDF Warehouse","New Meter",,"Genus 4G",,,,,,,,,,,,02-Mar-22,,Instock
110105731,28-Feb-22,391418526322,28-Feb-22,GL8552410,"14/09/2022 12:22:59 PM","1 Phase",8991856040706159807,862058060325755,SBPD,"SBPDCL EDF Warehouse",1663140946,"Open in EDF Warehouse","New Meter",,"Genus 4G",,,,,,,,,,,,02-Mar-22,,Instock
110105731,28-Feb-22,391418526322,28-Feb-22,GL8552411,"14/09/2022 12:22:59 PM","1 Phase",8991856040706157245,862058060221137,SBPD,"SBPDCL EDF Warehouse",1663140946,"Open in EDF Warehouse","New Meter",,"Genus 4G",,,,,,,,,,,,02-Mar-22,,Instock
110105731,28-Feb-22,391418526322,28-Feb-22,GL8552412,"14/09/2022 12:22:59 PM","1 Phase",8991856040706158147,862058060026635,SBPD,"SBPDCL EDF Warehouse",1663140946,"Open in EDF Warehouse","New Meter",,"Genus 4G",,,,,,,,,,,,02-Mar-22,,Instock
110105731,28-Feb-22,391418526322,28-Feb-22,GL8552413,"14/09/2022 12:22:59 PM","1 Phase",8991856040706155044,862058060046765,SBPD,"SBPDCL EDF Warehouse",1663140946,"Open in EDF Warehouse","New Meter",,"Genus 4G",,,,,,,,,,,,02-Mar-22,,Instock
110105731,28-Feb-22,391418526322,28-Feb-22,GL8552414,"14/09/2022 12:22:59 PM","1 Phase",8991856040706155037,862058060019150,SBPD,"SBPDCL EDF Warehouse",1663140946,"Open in EDF Warehouse","New Meter",,"Genus 4G",,,,,,,,,,,,02-Mar-22,,Instock
110105731,28-Feb-22,391418526322,28-Feb-22,GL8552415,"14/09/2022 12:22:59 PM","1 Phase",8991856040706158465,862058060240764,SBPD,"SBPDCL EDF Warehouse",1663140946,"Open in EDF Warehouse","New Meter",,"Genus 4G",,,,,,,,,,,,02-Mar-22,,Instock
110105731,28-Feb-22,391418526322,28-Feb-22,GL8552416,"14/09/2022 12:22:59 PM","1 Phase",8991856040706157918,862058060372740,SBPD,"SBPDCL EDF Warehouse",1663140946,"Open in EDF Warehouse","New Meter",,"Genus 4G",,,,,,,,,,,,02-Mar-22,,Instock
110105731,28-Feb-22,391418526322,28-Feb-22,GL8552417,"14/09/2022 12:22:59 PM","1 Phase",8991856040706158339,862058060961211,SBPD,"SBPDCL EDF Warehouse",1663140946,"Open in EDF Warehouse","New Meter",,"Genus 4G",,,,,,,,,,,,02-Mar-22,,Instock
110105731,28-Feb-22,391418526322,28-Feb-22,GL8552418,"14/09/2022 12:22:59 PM","1 Phase",8991856040706157691,862058060308850,SBPD,"SBPDCL EDF Warehouse",1663140946,"Open in EDF Warehouse","New Meter",,"Genus 4G",,,,,,,,,,,,02-Mar-22,,Instock
110105731,28-Feb-22,391418526322,28-Feb-22,GL8552419,"14/09/2022 12:22:59 PM","1 Phase",8991856040706158157,862058061110685,SBPD,"SBPDCL EDF Warehouse",1663140946,"Open in EDF Warehouse","New Meter",,"Genus 4G",,,,,,,,,,,,02-Mar-22,,Instock
110105731,28-Feb-22,391418526322,28-Feb-22,GL8552420,"14/09/2022 12:22:59 PM","1 Phase",8991856040706158388,862058060048621,SBPD,"SBPDCL EDF Warehouse",1663140946,"Open in EDF Warehouse","New Meter",,"Genus 4G",,,,,,,,,,,,02-Mar-22,,Instock
110105731,28-Feb-22,391418526322,28-Feb-22,GL8552421,"14/09/2022 12:22:59 PM","1 Phase",8991856040706157144,862058060267106,SBPD,"SBPDCL EDF Warehouse",1663140946,"Open in EDF Warehouse","New Meter",,"Genus 4G",,,,,,,,,,,,02-Mar-22,,Instock
110105731,28-Feb-22,391418526322,28-Feb-22,GL8552422,"14/09/2022 12:22:59 PM","1 Phase",8991856040706158168,862058060108292,SBPD,"SBPDCL EDF Warehouse",1663140946,"Open in EDF Warehouse","New Meter",,"Genus 4G",,,,,,,,,,,,02-Mar-22,,Instock
110105731,28-Feb-22,391418526322,28-Feb-22,GL8552423,"14/09/2022 12:22:59 PM","1 Phase",8991856040706155090,862058060343865,SBPD,"SBPDCL EDF Warehouse",1663140946,"Open in EDF Warehouse","New Meter",,"Genus 4G",,,,,,,,,,,,02-Mar-22,,Instock
110105731,28-Feb-22,391418526322,28-Feb-22,GL8552424,"14/09/2022 12:22:59 PM","1 Phase",8991856040706158059,862058060253270,SBPD,"SBPDCL EDF Warehouse",1663140946,"Open in EDF Warehouse","New Meter",,"Genus 4G",,,,,,,,,,,,02-Mar-22,,Instock
110105731,28-Feb-22,391418526322,28-Feb-22,GL8552425,"14/09/2022 12:22:59 PM","1 Phase",8991856040706157674,862058060373227,SBPD,"SBPDCL EDF Warehouse",1663140946,"Open in EDF Warehouse","New Meter",,"Genus 4G",,,,,,,,,,,,02-Mar-22,,Instock
110105731,28-Feb-22,391418526322,28-Feb-22,GL8552426,"14/09/2022 12:22:59 PM","1 Phase",8991856040706158205,862058060129280,SBPD,"SBPDCL EDF Warehouse",1663140946,"Open in EDF Warehouse","New Meter",,"Genus 4G",,,,,,,,,,,,02-Mar-22,,Instock
110105731,28-Feb-22,391418526322,28-Feb-22,GL8552427,"14/09/2022 12:22:59 PM","1 Phase",8991856040706157001,862058060035917,SBPD,"SBPDCL EDF Warehouse",1663140946,"Open in EDF Warehouse","New Meter",,"Genus 4G",,,,,,,,,,,,02-Mar-22,,Instock
110105731,28-Feb-22,391418526322,28-Feb-22,GL8552428,"14/09/2022 12:22:59 PM","1 Phase",8991856040706158356,862058060116006,SBPD,"SBPDCL EDF Warehouse",1663140946,"Open in EDF Warehouse","New Meter",,"Genus 4G",,,,,,,,,,,,02-Mar-22,,Instock
110105731,28-Feb-22,391418526322,28-Feb-22,GL8552429,"14/09/2022 12:22:59 PM","1 Phase",8991856040706157167,862058060132698,SBPD,"SBPDCL EDF Warehouse",1663140946,"Open in EDF Warehouse","New Meter",,"Genus 4G",,,,,,,,,,,,02-Mar-22,,Instock
110105731,28-Feb-22,391418526322,28-Feb-22,GL8552430,"14/09/2022 12:22:59 PM","1 Phase",8991856040706157269,862058060087488,SBPD,"SBPDCL EDF Warehouse",1663140946,"Open in EDF Warehouse","New Meter",,"Genus 4G",,,,,,,,,,,,02-Mar-22,,Instock
110105731,28-Feb-22,391418526322,28-Feb-22,GL8552431,"14/09/2022 12:22:59 PM","1 Phase",8991856040706158362,862058060227209,SBPD,"SBPDCL EDF Warehouse",1663140946,"Open in EDF Warehouse","New Meter",,"Genus 4G",,,,,,,,,,,,02-Mar-22,,Instock
110105731,28-Feb-22,391418526322,28-Feb-22,GL8552432,"14/09/2022 12:22:59 PM","1 Phase",8991856040706286943,862058060324345,SBPD,"SBPDCL EDF Warehouse",1663140946,"Open in EDF Warehouse","New Meter",,"Genus 4G",,,,,,,,,,,,02-Mar-22,,Instock
110105731,28-Feb-22,391418526322,28-Feb-22,GL8552433,"14/09/2022 12:22:59 PM","1 Phase",8991856040706157341,862058060240772,SBPD,"SBPDCL EDF Warehouse",1663140946,"Open in EDF Warehouse","New Meter",,"Genus 4G",,,,,,,,,,,,02-Mar-22,,Instock
110105731,28-Feb-22,391418526322,28-Feb-22,GL8552434,"14/09/2022 12:22:59 PM","1 Phase",8991856040706157038,862058060009474,SBPD,"SBPDCL EDF Warehouse",1663140946,"Open in EDF Warehouse","New Meter",,"Genus 4G",,,,,,,,,,,,02-Mar-22,,Instock
110105731,28-Feb-22,391418526322,28-Feb-22,GL8552435,"14/09/2022 12:22:59 PM","1 Phase",8991856040706157695,862058060033268,SBPD,"SBPDCL EDF Warehouse",1663140946,"Open in EDF Warehouse","New Meter",,"Genus 4G",,,,,,,,,,,,02-Mar-22,,Instock
110105731,28-Feb-22,391418526322,28-Feb-22,GL8552436,"14/09/2022 12:22:59 PM","1 Phase",8991856040706157712,862058060008534,SBPD,"SBPDCL EDF Warehouse",1663140946,"Open in EDF Warehouse","New Meter",,"Genus 4G",,,,,,,,,,,,02-Mar-22,,Instock
110105731,28-Feb-22,391418526322,28-Feb-22,GL8552437,"14/09/2022 12:22:59 PM","1 Phase",8991856040706157274,862058060028680,SBPD,"SBPDCL EDF Warehouse",1663140946,"Open in EDF Warehouse","New Meter",,"Genus 4G",,,,,,,,,,,,02-Mar-22,,Instock
110105731,28-Feb-22,391418526322,28-Feb-22,GL8552438,"14/09/2022 12:22:59 PM","1 Phase",8991856040706158254,862058060259236,SBPD,"SBPDCL EDF Warehouse",1663140946,"Open in EDF Warehouse","New Meter",,"Genus 4G",,,,,,,,,,,,02-Mar-22,,Instock
110105731,28-Feb-22,391418526322,28-Feb-22,GL8552439,"14/09/2022 12:22:59 PM","1 Phase",8991856040706158340,862058060240657,SBPD,"SBPDCL EDF Warehouse",1663140946,"Open in EDF Warehouse","New Meter",,"Genus 4G",,,,,,,,,,,,02-Mar-22,,Instock
110105731,28-Feb-22,391418526322,28-Feb-22,GL8552440,"14/09/2022 12:22:59 PM","1 Phase",8991856040706155136,862058060058323,SBPD,"SBPDCL EDF Warehouse",1663140946,"Open in EDF Warehouse","New Meter",,"Genus 4G",,,,,,,,,,,,02-Mar-22,,Instock
110105731,28-Feb-22,391418526322,28-Feb-22,GL8552441,"14/09/2022 12:23:00 PM","1 Phase",8991856040706158200,862058061166158,SBPD,"SBPDCL EDF Warehouse",1663140946,"Open in EDF Warehouse","New Meter",,"Genus 4G",,,,,,,,,,,,02-Mar-22,,Instock
110105731,28-Feb-22,391418526322,28-Feb-22,GL8552442,"14/09/2022 12:23:00 PM","1 Phase",8991856040706158376,862058060266876,SBPD,"SBPDCL EDF Warehouse",1663140946,"Open in EDF Warehouse","New Meter",,"Genus 4G",,,,,,,,,,,,02-Mar-22,,Instock
110105731,28-Feb-22,391418526322,28-Feb-22,GL8552443,"14/09/2022 12:23:00 PM","1 Phase",8991856040706154996,862058060174146,SBPD,"SBPDCL EDF Warehouse",1663140946,"Open in EDF Warehouse","New Meter",,"Genus 4G",,,,,,,,,,,,02-Mar-22,,Instock
110105731,28-Feb-22,391418526322,28-Feb-22,GL8552444,"14/09/2022 12:23:00 PM","1 Phase",8991856040706155364,862058060243446,SBPD,"SBPDCL EDF Warehouse",1663140946,"Open in EDF Warehouse","New Meter",,"Genus 4G",,,,,,,,,,,,02-Mar-22,,Instock
110105731,28-Feb-22,391418526322,28-Feb-22,GL8552445,"14/09/2022 12:23:00 PM","1 Phase",8991856040706157940,862058060107625,SBPD,"SBPDCL EDF Warehouse",1663140946,"Open in EDF Warehouse","New Meter",,"Genus 4G",,,,,,,,,,,,02-Mar-22,,Instock
110105731,28-Feb-22,391418526322,28-Feb-22,GL8552446,"14/09/2022 12:23:00 PM","1 Phase",8991856040706286841,862058060180317,SBPD,"SBPDCL EDF Warehouse",1663140946,"Open in EDF Warehouse","New Meter",,"Genus 4G",,,,,,,,,,,,02-Mar-22,,Instock
110105731,28-Feb-22,391418526322,28-Feb-22,GL8552447,"14/09/2022 12:23:00 PM","1 Phase",8991856040706158417,862058060267395,SBPD,"SBPDCL EDF Warehouse",1663140946,"Open in EDF Warehouse","New Meter",,"Genus 4G",,,,,,,,,,,,02-Mar-22,,Instock
110105731,28-Feb-22,391418526322,28-Feb-22,GL8552448,"14/09/2022 12:23:00 PM","1 Phase",8991856040706157876,862058060046617,SBPD,"SBPDCL EDF Warehouse",1663140946,"Open in EDF Warehouse","New Meter",,"Genus 4G",,,,,,,,,,,,02-Mar-22,,Instock
110105731,28-Feb-22,391418526322,28-Feb-22,GL8552449,"14/09/2022 12:23:00 PM","1 Phase",8991856040706158357,862058060267924,SBPD,"SBPDCL EDF Warehouse",1663140946,"Open in EDF Warehouse","New Meter",,"Genus 4G",,,,,,,,,,,,02-Mar-22,,Instock
110105731,28-Feb-22,391418526322,28-Feb-22,GL8552450,"14/09/2022 12:23:00 PM","1 Phase",8991856040706157651,862058060350555,SBPD,"SBPDCL EDF Warehouse",1663140946,"Open in EDF Warehouse","New Meter",,"Genus 4G",,,,,,,,,,,,02-Mar-22,,Instock
110105731,28-Feb-22,391418526322,28-Feb-22,GL8552451,"14/09/2022 12:23:00 PM","1 Phase",8991856040706286830,862058060999633,SBPD,"SBPDCL EDF Warehouse",1663140946,"Open in EDF Warehouse","New Meter",,"Genus 4G",,,,,,,,,,,,02-Mar-22,,Instock
110105731,28-Feb-22,391418526322,28-Feb-22,GL8552452,"14/09/2022 12:23:00 PM","1 Phase",8991856040706157928,862058060222523,SBPD,"SBPDCL EDF Warehouse",1663140946,"Open in EDF Warehouse","New Meter",,"Genus 4G",,,,,,,,,,,,02-Mar-22,,Instock
110105731,28-Feb-22,391418526322,28-Feb-22,GL8552453,"14/09/2022 12:23:00 PM","1 Phase",8991856040706158412,862058060012668,SBPD,"SBPDCL EDF Warehouse",1663140946,"Open in EDF Warehouse","New Meter",,"Genus 4G",,,,,,,,,,,,02-Mar-22,,Instock
110105731,28-Feb-22,391418526322,28-Feb-22,GL8552454,"14/09/2022 12:23:00 PM","1 Phase",8991856040706158172,862058060107898,SBPD,"SBPDCL EDF Warehouse",1663140946,"Open in EDF Warehouse","New Meter",,"Genus 4G",,,,,,,,,,,,02-Mar-22,,Instock
110105731,28-Feb-22,391418526322,28-Feb-22,GL8552455,"14/09/2022 12:23:00 PM","1 Phase",8991856040706287350,862058060999450,SBPD,"SBPDCL EDF Warehouse",1663140946,"Open in EDF Warehouse","New Meter",,"Genus 4G",,,,,,,,,,,,02-Mar-22,,Instock
110105731,28-Feb-22,391418526322,28-Feb-22,GL8552456,"14/09/2022 12:23:00 PM","1 Phase",8991856040706286927,862058060342149,SBPD,"SBPDCL EDF Warehouse",1663140946,"Open in EDF Warehouse","New Meter",,"Genus 4G",,,,,,,,,,,,02-Mar-22,,Instock
110105731,28-Feb-22,391418526322,28-Feb-22,GL8552457,"14/09/2022 12:23:00 PM","1 Phase",8991856040706287298,862058060097909,SBPD,"SBPDCL EDF Warehouse",1663140946,"Open in EDF Warehouse","New Meter",,"Genus 4G",,,,,,,,,,,,02-Mar-22,,Instock
110105731,28-Feb-22,391418526322,28-Feb-22,GL8552458,"14/09/2022 12:23:00 PM","1 Phase",8991856040706286931,862058060257230,SBPD,"SBPDCL EDF Warehouse",1663140946,"Open in EDF Warehouse","New Meter",,"Genus 4G",,,,,,,,,,,,02-Mar-22,,Instock
110105731,28-Feb-22,391418526322,28-Feb-22,GL8552459,"14/09/2022 12:23:00 PM","1 Phase",8991856040706286828,862058060115701,SBPD,"SBPDCL EDF Warehouse",1663140946,"Open in EDF Warehouse","New Meter",,"Genus 4G",,,,,,,,,,,,02-Mar-22,,Instock
110105731,28-Feb-22,391418526322,28-Feb-22,GL8552460,"14/09/2022 12:23:00 PM","1 Phase",8991856040706157378,862058060057812,SBPD,"SBPDCL EDF Warehouse",1663140946,"Open in EDF Warehouse","New Meter",,"Genus 4G",,,,,,,,,,,,02-Mar-22,,Instock
110105731,28-Feb-22,391418526322,28-Feb-22,GL8552461,"14/09/2022 12:23:00 PM","1 Phase",8991856040706287346,862058060022790,SBPD,"SBPDCL EDF Warehouse",1663140946,"Open in EDF Warehouse","New Meter",,"Genus 4G",,,,,,,,,,,,02-Mar-22,,Instock
110105731,28-Feb-22,391418526322,28-Feb-22,GL8552462,"14/09/2022 12:23:00 PM","1 Phase",8991856040706287124,862058060022865,SBPD,"SBPDCL EDF Warehouse",1663140946,"Open in EDF Warehouse","New Meter",,"Genus 4G",,,,,,,,,,,,02-Mar-22,,Instock
110105731,28-Feb-22,391418526322,28-Feb-22,GL8552463,"14/09/2022 12:23:00 PM","1 Phase",8991856040706155142,862058060064800,SBPD,"SBPDCL EDF Warehouse",1663140946,"Open in EDF Warehouse","New Meter",,"Genus 4G",,,,,,,,,,,,02-Mar-22,,Instock
110105731,28-Feb-22,391418526322,28-Feb-22,GL8552464,"14/09/2022 12:23:00 PM","1 Phase",8991856040706286839,862058060022899,SBPD,"SBPDCL EDF Warehouse",1663140946,"Open in EDF Warehouse","New Meter",,"Genus 4G",,,,,,,,,,,,02-Mar-22,,Instock
110105731,28-Feb-22,391418526322,28-Feb-22,GL8552465,"14/09/2022 12:23:00 PM","1 Phase",8991856040706287006,862058060097693,SBPD,"SBPDCL EDF Warehouse",1663140946,"Open in EDF Warehouse","New Meter",,"Genus 4G",,,,,,,,,,,,02-Mar-22,,Instock
110105731,28-Feb-22,391418526322,28-Feb-22,GL8552466,"14/09/2022 12:23:00 PM","1 Phase",8991856040706158017,862058060267312,SBPD,"SBPDCL EDF Warehouse",1663140946,"Open in EDF Warehouse","New Meter",,"Genus 4G",,,,,,,,,,,,02-Mar-22,,Instock
110105731,28-Feb-22,391418526322,28-Feb-22,GL8552467,"14/09/2022 12:23:00 PM","1 Phase",8991856040706158380,862058060024614,SBPD,"SBPDCL EDF Warehouse",1663140946,"Open in EDF Warehouse","New Meter",,"Genus 4G",,,,,,,,,,,,02-Mar-22,,Instock
